1440;Differentic;;df;1440;;;;;1500;Differentic;;;;false;;false;false;false;false;false;false;false;false;false;false
1470;Dolomitic;;do;1470;1053;1053;1;2;1510;Dolomitic;;2;no subqualifier if a limiting layer starts < 60 cm from the mineral soil surface;false;30;true;true;true;true;true;true;true;true;true;false
1500;Dorsic;;ds;1500;1060;;;1;1520;Dorsic;Cryosol - Ferralsol - Podzol;;;false;;false;false;false;false;false;false;false;false;false;false
1530;Drainic;;dr;1530;;;;;1530;Drainic;;;;false;;false;false;false;false;false;false;false;false;false;false
1560;Duric;;du;1560;1061;1007;2;2;1540;Duric;;2;;false;;true;true;true;true;true;true;true;false;true;true
1590;Hyperduric;;ju;1560;1061;1007;1;2;1550;Duric;;2;;false;;true;true;true;true;true;true;true;false;true;true
1620;Dystric;;dy;1620;1008;1008;3;2;1560;Dystric;;3;;false;;true;true;false;false;false;false;false;false;true;false
1650;Hyperdystric;;jd;1620;1008;1008;1;2;1570;Dystric;;;;false;;false;false;false;false;false;false;false;false;false;false
1680;Orthodystric;;od;1620;1008;1008;2;2;1580;Dystric;;;;false;;false;false;false;false;false;false;false;false;false;false
1710;Ekranic;;ek;1710;1052;;2;1;1590;Ekranic;Technosol;;;true;;false;false;false;false;false;false;false;false;false;false
1740;Endic;;ed;1740;1060;;2;1;1600;Endic;;;;false;;false;false;false;false;false;false;false;false;false;false
1770;Entic;;et;1770;1065;;2;1;1610;Entic;Podzol;;;false;;false;false;false;false;false;false;false;false;false;false
1800;Epic;;ep;1800;1060;;1;1;1620;Epic;;;;false;;false;false;false;false;false;false;false;false;false;false
1830;Escalic;;ec;1830;;;;;1630;Escalic;;;;false;;false;false;false;false;false;false;false;false;false;false
1860;Eutric;;eu;1860;1008;1009;4;2;1640;Eutric;;3;;false;;true;true;false;false;false;false;false;false;true;false
1890;Hypereutric;;je;1860;1008;1009;2;2;1650;Eutric;;;;false;;false;false;false;false;false;false;false;false;false;false
1920;Oligoeutric;;ol;1860;1008;1009;1;2;1660;Eutric;;3;;false;;true;true;false;false;false;false;false;false;true;false
1950;Orthoeutric;;oe;1860;1008;1009;3;2;1670;Eutric;;;;false;;false;false;false;false;false;false;false;false;false;false
1980;Eutrosilic;;es;1980;1063;;1;2;1680;Eutrosilic;Andosol;2;;false;10;true;true;true;true;true;true;true;true;true;false
2010;Evapocrustic;;ev;2010;;;;;1690;Evapocrustic;;;;false;;false;false;false;false;false;false;false;false;false;false
2040;Ferralic;;fl;2040;1055;1055;1;1;1700;Ferralic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2070;Ferric;;fr;2070;;1010;2;3;1710;Ferric;;2;;false;;true;true;true;true;true;true;true;false;true;false
2100;Manganiferric;;mf;2070;;1010;1;3;1720;Ferric;;2;;false;;true;true;true;true;true;true;true;false;true;false
2130;Ferritic;;fe;2130;;1011;2;3;1730;Ferritic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2160;Hyperferritic;;jf;2130;;1011;1;3;1740;Ferritic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2190;Fibric;;fi;2190;1050;1050;1;2;1750;Fibric;Histosol;2;no subqualifier if no organic material is present >= 60 cm of the soil surface;false;;true;true;true;true;true;true;true;false;true;false
2220;Floatic;;ft;2220;;;;;1760;Floatic;Histosol;;;false;;false;false;false;false;false;false;false;false;false;false
2250;Akrofluvic;;kf;2280;;1012;2;;1770;Fluvic;;;;false;;false;false;false;false;false;false;false;false;false;false
2280;Fluvic;;fv;2280;;1012;2;;1780;Fluvic;;2;;false;;true;true;true;true;true;true;true;true;true;false
2310;Orthofluvic;;of;2280;;1012;1;;1790;Fluvic;;;;false;;false;false;false;false;false;false;false;false;false;false
2340;Folic;;fo;2340;1013;1013;2;1;1800;Folic;;;;false;20;false;false;false;false;false;false;false;true;false;true
2370;Skeletofolic;;ko;2340;1013;1013;1;1;1810;Folic;;;;false;20;false;false;false;false;false;false;false;true;false;true
2400;Calcifractic;;cf;2430;;1014;1;1;1820;Fractic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2430;Fractic;;fc;2430;;1014;2;3;1830;Fractic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2460;Gypsofractic;;gf;2430;;1014;1;1;1840;Fractic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2490;Fragic;;fg;2490;;;;;1850;Fragic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2520;Garbic;;ga;2520;;1015;2;3;1860;Garbic;Technosol;2;;false;;true;true;true;true;true;true;true;false;true;false
2550;Hypergarbic;;jb;2520;;1015;1;3;1870;Garbic;Technosol;2;;false;;true;true;true;true;true;true;true;false;true;false
2580;Gelic;;ge;2580;;;;;1880;Gelic;;;;false;;false;false;false;false;false;false;false;false;false;false
2610;Gelistagnic;;gt;2610;;;;;1890;Gelistagnic;;;;false;;false;false;false;false;false;false;false;false;false;false
2640;Geric;;gr;2640;;1016;2;3;1900;Geric;;2;;false;;true;true;true;true;true;true;true;false;true;false
2670;Hypergeric;;jq;2640;;1016;1;3;1910;Geric;;2;;false;;true;true;true;true;true;true;true;false;true;false
2700;Gibbsic;;gi;2700;;;;;1920;Gibbsic;;2;;false;30;true;true;true;true;true;true;true;true;true;false
2730;Gilgaic;;gg;2730;;;;;1930;Gilgaic;Vertisol;;;false;;false;false;false;false;false;false;false;false;false;false
2760;Glacic;;gc;2760;;;;;1940;Glacic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2790;Gleyic;;gl;2790;;1017;3;3;1950;Gleyic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2820;Inclinigleyic;;iy;2790;;1017;2;1;1960;Gleyic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2850;Protogleyic;;qy;2790;;1017;4;1;1970;Gleyic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2880;Relictigleyic;;rl;2790;;1017;1;1;1980;Gleyic;;2;;false;;true;true;true;true;true;true;true;false;true;false
2910;Glossic;;gs;2910;1066;;;3;1990;Glossic;;;;false;;false;false;false;false;false;false;false;false;false;false
2940;Greyzemic;;gz;2940;;;;;2000;Greyzemic;;;;false;;false;false;false;false;false;false;false;false;false;false
2970;Grumic;;gm;2970;;;;;2010;Grumic;Vertisol;;;false;;false;false;false;false;false;false;false;false;false;false
3000;Gypsic;;gy;3000;;1018;2;1;2020;Gypsic;;2;;false;;true;true;true;true;true;true;true;false;true;true
3030;Hypergypsic;;jg;3000;;1018;1;1;2030;Gypsic;;2;;false;;true;true;true;true;true;true;true;false;true;true
3060;Protogypsic;;qq;3000;;1018;3;1;2040;Gypsic;;2;;false;;true;true;true;true;true;true;true;false;true;true
3090;Gypsiric;;gp;3090;;;;;2050;Gypsiric;;2;no subqualifier if a limiting layer starts < 60 cm from the mineral soil surface;false;30;true;true;true;true;true;true;true;true;true;false
3120;Haplic;;ha;3120;;;;;2060;Haplic;;;;false;;false;false;false;false;false;false;false;false;false;false
3150;Hemic;;hm;3150;1050;1050;2;2;2070;Hemic;Histosol;2;no subqualifier if no organic material is present >= 60 cm of the soil surface;false;;true;true;true;true;true;true;true;false;true;false
3180;Histic;;hi;3180;1013;1019;2;1;2080;Histic;;;;false;20;false;false;false;false;false;false;false;true;true;true
3210;Skeletohistic;;kh;3180;1013;1019;1;1;2090;Histic;;;;false;20;false;false;false;false;false;false;false;true;true;true
3240;Hortic;;ht;3240;1057;1057;3;1;2100;Hortic;;2;Panto;false;;false;false;false;false;true;false;false;false;false;false
3270;Humic;;hu;3270;1020;1020;2;1;2110;Humic;;;;false;;false;false;false;false;false;false;false;true;false;false
3300;Hyperhumic;;jh;3270;1020;1020;1;1;2120;Humic;;;;false;;false;false;false;false;false;false;false;false;false;false
3330;Profundihumic;;dh;3270;1020;1020;1;1;2130;Humic;;;;false;;false;false;false;false;false;false;false;false;false;false
3360;Hydragric;;hg;3360;;1021;2;1;2140;Hydragric;;;;false;;false;false;false;false;false;false;false;false;false;false
3390;Hyperhydragric;;jy;3360;;1021;1;1;2150;Hydragric;;;;false;;false;false;false;false;false;false;false;false;false;false
3420;Hydric;;hy;3420;;;;;2160;Hydric;Andosol;2;;false;;true;true;true;true;true;true;true;false;true;false
3450;Hydrophobic;;hf;3450;;;;;2170;Hydrophobic;Arenosol;;;false;;false;false;false;false;false;false;false;false;false;false
3480;Hyperalic;;jl;3480;;;;;2180;Hyperalic;Alisol;;;false;;false;false;false;false;false;false;false;false;false;false
3510;Hyperartefactic;;ja;3510;;;;;2190;Hyperartefactic;Technosol;;;false;;false;false;false;false;false;false;false;false;false;false
3540;Hyperorganic;;jo;3540;;;;;2200;Hyperorganic;Histosol;;;false;;false;false;false;false;false;false;false;false;false;false
3570;Immissic;;im;3570;;;;;2210;Immissic;;2;Ano - Panto;false;;false;false;false;false;true;true;false;false;false;false
3600;Inclinic;;ic;3600;;;;;2220;Inclinic;;;;false;;false;false;false;false;false;false;false;false;false;false
3630;Infraandic;;ia;3630;;;;;2230;Infraandic;;;;false;;false;false;false;false;false;false;false;false;false;false
3660;Infraspodic;;is;3660;;;;;2240;Infraspodic;;;;false;;false;false;false;false;false;false;false;false;false;false
3690;Irragric;;ir;3690;1057;1057;2;1;2250;Irragric;;2;Panto;false;;false;false;false;false;true;false;false;false;false;false
3720;Isolatic;;il;3720;;;;;2260;Isolatic;;;;false;;false;false;false;false;false;false;false;false;false;false
3750;Isopteric;;ip;3750;;;;;2270;Isopteric;;2;Ano - Panto;false;;false;false;false;false;true;true;false;false;false;false
3780;Kalaic;;ka;3780;1038;1022;1;1;2280;Kalaic;;2;Epi - Amphi - Endo;false;;true;true;true;false;false;false;false;false;false;false
3810;Protokalaic;;qk;3780;1038;1022;2;1;2290;Kalaic;;2;Epi - Amphi - Endo;false;;true;true;true;false;false;false;false;false;false;false
3840;Lamellic;;ll;3840;1023;1023;2;3;2300;Lamellic;;2;;false;;false;false;false;false;false;false;false;false;true;false
3870;Totilamellic;;ta;3840;1023;1023;1;3;2310;Lamellic;;;;false;;false;false;false;false;false;false;false;false;false;false
3900;Lapiadic;;ld;3900;1024;1024;1;1;2320;Lapiadic;Leptosol;;;true;;false;false;false;false;false;false;false;false;false;false
3930;Laxic;;la;3930;;;;;2330;Laxic;;;;false;;false;false;false;false;false;false;false;false;false;false
3960;Leptic;;le;3960;1052;1052;1;1;2340;Leptic;;1;Epi - Endo;true;;true;true;false;false;false;false;false;false;false;false
3990;Lignic;;lg;3990;;;;;2350;Lignic;;;;false;;false;false;false;false;false;false;false;false;false;false
4020;Limnic;;lm;4020;;1068;2;1;2360;Limnic;;2;;false;;true;true;true;true;true;true;true;false;true;false
4050;Limonic;;ln;4050;;;;;2390;Limonic;;2;;false;;true;true;true;true;true;true;true;false;true;false
4080;Linic;;lc;4080;;;;;2400;Linic;;1;;false;;true;true;true;false;false;false;false;false;true;false
4110;Lithic;;li;4110;1024;1024;3;1;2410;Lithic;Leptosol;;;true;;false;false;false;false;false;false;false;false;false;false
4140;Nudilithic;;nt;4110;1024;1024;2;1;2420;Lithic;Leptosol;;;true;;false;false;false;false;false;false;false;false;false;false
4170;Litholinic;;lh;4170;;;;;2430;Litholinic;;1;;false;;true;true;true;false;false;false;false;false;true;false
4200;Lixic;;lx;4200;1056;;;1;2440;Lixic;;2;;false;;true;true;true;true;true;true;true;false;true;true
4230;Loamic;;lo;4230;1054;1054;3;4;1030;Loamic;;2;no subqualifier if a limiting layer starts < 60 cm from the mineral soil surface;false;20;true;true;true;true;true;true;true;true;true;false
4260;Luvic;;lv;4260;1056;;;1;2450;Luvic;;2;;false;;true;true;true;true;true;true;true;false;true;true
4290;Hypermagnesic;;jm;4320;;1025;1;3;2460;Magnesic;;2;no subqualifier if a limiting layer starts < 60 cm from the mineral soil surface;false;;true;true;true;true;true;true;true;false;true;false
4320;Magnesic;;mg;4320;;1025;2;3;2470;Magnesic;;2;no subqualifier if a limiting layer starts < 60 cm from the mineral soil surface;false;;true;true;true;true;true;true;true;false;true;false
4350;Mawic;;mw;4350;1051;1051;3;1;2490;Mawic;;1;Epi - Endo;false;;true;true;false;false;false;false;false;false;false;false
4380;Mazic;;mz;4380;;;;;2500;Mazic;Vertisol;;;false;;false;false;false;false;false;false;false;false;false;false
4410;Akromineralic;;km;4440;;1026;2;1;2510;Mineralic;Histosol;;;false;;false;false;false;false;false;false;false;false;false;false
4440;Mineralic;;mi;4440;;1026;3;1;2520;Mineralic;Histosol;2; Epi - Endo -  Amphi - Poly;false;;true;true;true;true;false;false;false;false;false;false
4470;Orthomineralic;;oi;4440;;1026;1;1;2530;Mineralic;Histosol;2; Epi - Endo -  Amphi - Poly;false;;true;true;true;true;false;false;false;false;false;false
4500;Mochipic;;mc;4500;;;;;2540;Mochipic;;;;false;;false;false;false;false;false;false;false;false;false;false
4530;Anthromollic;;am;4560;1006;1027;2;1;2550;Mollic;;2;Ano - Panto;false;;false;false;false;false;false;false;false;false;true;true
4560;Mollic;;mo;4560;1006;1027;3;1;2560;Mollic;;2;Ano - Panto;false;;false;false;false;false;true;true;false;false;true;true
4590;Somerimollic;;sm;4560;1006;1027;1;1;2570;Mollic;;;;false;;false;false;false;false;false;false;false;false;true;true
4620;Tonguimollic;;tm;4560;1006;1027;2;1;2580;Mollic;;2;Ano - Panto;false;;false;false;false;false;true;true;false;false;true;true
4650;Mulmic;;mm;4650;;;;;2590;Mulmic;;;;false;;false;false;false;false;false;false;false;false;false;false
4680;Murshic;;mh;4680;;;;;2600;Murshic;Histosol;2;;false;;true;true;true;true;true;true;true;false;true;false
4710;Muusic;;mu;4710;1051;1051;1;1;2610;Muusic;Histosol;1;Epi - Endo;false;;true;true;false;false;false;false;false;false;false;false
4740;Naramic;;nr;4740;;;;;2620;Naramic;Gypsisol - Calcisol;2;;false;;false;false;false;false;false;false;false;false;false;false
4770;Hypernatric;;jn;4800;;1028;1;3;2630;Natric;;;;false;;false;false;false;false;false;false;false;false;false;false
4800;Natric;;na;4800;;1028;2;3;2640;Natric;;2;;false;;true;true;true;true;true;true;true;false;true;true
4830;Nudinatric;;nn;4800;;1028;1;3;2650;Natric;;;;false;;false;false;false;false;false;false;false;false;false;false
4860;Nechic;;ne;4860;;;;;2660;Nechic;;;;false;;false;false;false;false;false;false;false;false;false;false
4890;Nitic;;ni;4890;;;;;2670;Nitic;;2;;false;;true;true;true;true;true;true;true;false;true;false
4920;Areninovic;;aj;5010;;1029;3;3;2680;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
4950;Clayinovic;;cj;5010;;1029;3;3;2690;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
4980;Loaminovic;;lj;5010;;1029;3;3;2700;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5010;Novic;;nv;5010;;1029;4;3;2710;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5040;Siltinovic;;sj;5010;;1029;3;3;2720;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5070;Aeoli-Areninovic;;aja;5010;;1029;1;3;2730;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5100;Fluvi-Areninovic;;ajf;5010;;1029;1;3;2740;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5130;Solimovi-Areninovic;;ajs;5010;;1029;1;3;2750;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5160;Techni-Areninovic;;ajt;5010;;1029;1;3;2760;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5190;Tephri-Areninovic;;ajv;5010;;1029;1;3;2770;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5220;Transporti-Areninovic;;ajp;5010;;1029;1;3;2780;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5250;Aeoli-Siltinovic;;sja;5010;;1029;1;3;2790;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5280;Fluvi-Siltinovic;;sjf;5010;;1029;1;3;2800;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5310;Solimovi-Siltinovic;;sjs;5010;;1029;1;3;2810;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5340;Techni-Siltinovic;;sjt;5010;;1029;1;3;2820;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5370;Tephri-Siltinovic;;sjv;5010;;1029;1;3;2830;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5400;Transporti-Siltinovic;;sjp;5010;;1029;1;3;2840;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5430;Aeoli-Loaminovic;;lja;5010;;1029;1;3;2850;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5460;Fluvi-Loaminovic;;ljf;5010;;1029;1;3;2860;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5490;Solimovi-Loaminovic;;ljs;5010;;1029;1;3;2870;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5520;Techni-Loaminovic;;ljt;5010;;1029;1;3;2880;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5550;Tephri-Loaminovic;;ljv;5010;;1029;1;3;2890;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5580;Transporti-Loaminovic;;ljp;5010;;1029;1;3;2900;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5610;Aeoli-Clayinovic;;cja;5010;;1029;1;3;2910;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5640;Fluvi-Clayinovic;;cjf;5010;;1029;1;3;2920;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5670;Solimovi-Clayinovic;;cjs;5010;;1029;1;3;2930;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5700;Techni-Clayinovic;;cjt;5010;;1029;1;3;2940;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5730;Tephri-Clayinovic;;cjv;5010;;1029;1;3;2950;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5760;Transporti-Clayinovic;;cjp;5010;;1029;1;3;2960;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5790;Aeoli-Novic;;nva;5010;;1029;2;3;2970;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5820;Fluvi-Novic;;nvf;5010;;1029;2;3;2980;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5850;Solimovi-Novic;;nvs;5010;;1029;2;3;2990;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5880;Techni-Novic;;nvt;5010;;1029;2;3;3000;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5910;Tephri-Novic;;nvv;5010;;1029;2;3;3010;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5940;Transporti-Novic;;nvp;5010;;1029;2;3;3020;Novic;;;;false;;false;false;false;false;false;false;false;false;false;false
5970;Nudiargic;;ng;5970;;;;;3030;Nudiargic;;;;false;;false;false;false;false;false;false;false;false;false;false
6000;Ochric;;oh;6000;1020;;4;1;3040;Ochric;;;;false;;false;false;false;false;false;false;false;false;false;false
6030;Ombric;;om;6030;;;;;3050;Ombric;Histosol;;;false;;false;false;false;false;false;false;false;false;false;false
6060;Ornithic;;oc;6060;;;;;3060;Ornithic;;2;;false;;true;true;true;true;true;true;true;false;true;false
6090;Ortsteinic;;os;6090;;;;;3070;Ortsteinic;Podzol;;;false;;false;false;false;false;false;false;false;false;false;false
6120;Oxyaquic;;oa;6120;1059;;2;1;3080;Oxyaquic;;2;;false;;true;true;true;true;true;true;true;false;true;false
6150;Oxygleyic;;oy;6150;;;;;3090;Oxygleyic;Gleysol;;;false;;false;false;false;false;false;false;false;false;false;false
6180;Pachic;;ph;6180;;;;;3100;Pachic;Chernozem - Kastanozem - Phaeozem - Umbrisol;;;false;;false;false;false;false;false;false;false;false;false;false
6210;Panpaic;;pb;6210;1058;;1;2;3110;Panpaic;;1;;false;;true;true;true;false;false;false;false;false;true;false
6240;Pellic;;pe;6240;;;;;3120;Pellic;Vertisol;;;false;;false;false;false;false;false;false;false;false;false;false
6270;Pelocrustic;;pq;6270;;;;;3130;Pelocrustic;Vertisol;;;false;;false;false;false;false;false;false;false;false;false;false
6300;Nudipetric;;np;6330;;;;;3140;Petric;;;;false;;false;false;false;false;false;false;false;false;false;false
6330;Petric;;pt;6330;;;;;3150;Petric;;1;Epi - Endo;false;;true;true;false;false;false;false;false;false;false;false
6360;Petrocalcic;;pc;6360;;;;;3160;Petrocalcic;;2;;true;;true;true;true;true;true;true;true;false;true;true
6390;Petroduric;;pd;6390;1061;;1;2;3170;Petroduric;;2;;true;;true;true;true;true;true;true;true;false;true;true
6420;Petrogypsic;;pg;6420;;;;;3180;Petrogypsic;;2;;true;;true;true;true;true;true;true;true;false;true;true
6450;Petroplinthic;;pp;6450;;;;;3190;Petroplinthic;;2;;true;;true;true;true;true;true;true;true;false;true;true
6480;Petrosalic;;ps;6480;;;;;3200;Petrosalic;;2;;false;;true;true;true;true;true;true;true;false;true;true
6510;Pisoplinthic;;px;6510;;;;;3210;Pisoplinthic;;2;;false;;true;true;true;true;true;true;true;false;true;true
6540;Placic;;pi;6540;;;;;3220;Placic;;2;Epi - Amphi - Endo;false;;true;true;true;false;false;false;false;false;false;false
6570;Plaggic;;pa;6570;1057;1057;4;1;3230;Plaggic;;2;Panto;false;;false;false;false;false;true;false;false;false;false;false
6600;Plinthic;;pl;6600;;;;;3240;Plinthic;;2;;false;;true;true;true;true;true;true;true;false;true;false
6630;Posic;;po;6630;;;;;3250;Posic;;2;;false;;true;true;true;true;true;true;true;false;true;false
6660;Pretic;;pk;6660;1057;1057;5;1;3260;Pretic;;2;Panto;false;;false;false;false;false;true;false;false;false;false;false
6690;Profondic;;pn;6690;;;;;3270;Profondic;;;;false;;false;false;false;false;false;false;false;false;false;false
6720;Protic;;pr;6720;;;;;3280;Protic;;;;false;;false;false;false;false;false;false;false;false;false;false
6750;Protoargic;;qg;6750;1023;;;3;3290;Protoargic;Arenosol;2;;false;;true;true;true;true;true;true;true;false;true;true
6780;Puffic;;pu;6780;;;;;3300;Puffic;Solonchak;;;false;;false;false;false;false;false;false;false;false;false;false
6810;Pyric;;py;6810;;;;;3310;Pyric;;2;;false;;true;true;true;true;true;true;true;false;true;false
6840;Raptic;;rp;6840;1058;;2;2;3320;Raptic;;1;;false;;true;true;true;false;false;false;false;false;true;true
